text,label,stars
" paling
 suka belanja di blibli banyak promo, gratis ongkirnya mantap ngga 
nanggung2, trus point reward bermanfaat bs dipake buat belanja lagi. 
next kdpn smg bs diperbanyak kerjasama dgn merchant2 produk official 😊",pos,5
 Mantul mantap betul,pos,5
 Good and need improved,pos,5
 good app,pos,5
 Blipay ..easy to use...,pos,5
" Sebenenrya paling suia belanja di Blibli cuma kadang barangnya suka nggak ada, semoga semakin banyak produknya.",pos,5
 Ga bisa di buka,neg,1
 I like it,pos,5
 ok,pos,5
 Try to buy ticket and it is smooth,pos,5
 Good appl,neg,4
 I love the 'free shipping'.,pos,5
 Mudah pembayaran dan barang cepat sampai,pos,5
 all good,pos,5
 The best online store and management,pos,5
 Easy and Good UI Application,pos,5
 Yes lah................,pos,5
 smoga makin canggih perihal stock dan review,neg,4
" Aplikasi bagus cepat dan konten penyajian menarik. Cuma perlu di tambah 
untuk keamanan transaksi instead menggunakan verifies kode via sms yg buang 
waktu dan tergantung jaringan coba dintambah untuk menggunakan finger scan 
jadi lebih memudahkan",pos,5
" Pengiriman lama untuk barang elektronik, lebih baik untuk merchant2 yg 
responnya lama diputus saja kerjasamanya. Karena merusak reputasi appsnya. 
Dibandingkan dengan apps OL lain pengirimannya lama sekali... Lalu status 
juga seharusnya lebih detail. I.,e: status dalam pengiriman_status ini saya 
...Full ReviewPengiriman lama untuk barang elektronik, lebih baik untuk merchant2 yg 
responnya lama diputus saja kerjasamanya. Karena merusak reputasi appsnya. 
Dibandingkan dengan apps OL lain pengirimannya lama sekali... Lalu status 
juga seharusnya lebih detail. I.,e: status dalam pengiriman_status ini saya 
expect barang sedang dalam pengiriman ke konsumen, tapi nyatanya barang 
baru diambil dari merchant dan bukan langsung dikirimkan ke konsumen tapi 
balik lagi ke gudang bli2..... seharusnya kalo staus seperti ini bukan 
dalam pengirimna, tetapi barang sudah dipick up dan sedang di gudang 
transit or apalah jadi lebih jelas dan buyer tidak nunggu2... Untuk 
pembelian dng nominal besar lebih seharusnya bisa diprioritaskan",neg,1
 Nice Apps,pos,5
 Useful,pos,5
 Good semakin ditingkatkan pelayanan customer service nya biar memudahkan pelanggan,pos,5
 Gabisa di install why tho?,neg,1
" Please
 add feature to choose delivery courier, it will help the customer to 
choose what courier that more suitable for them, but please keep it 
always free of charge. :)",neg,3
 Free ongkir dan barang banyak variasi harganya... Nice olshop...,pos,5
 Good,pos,5
 Good,neg,3
 cara isi alamat susahh,neg,3
 Good,pos,5
" mostly
 barang yang dijual original, memang sedikit lebih mahal daripada 
e-commerce lain tapi pelayanan emang oke, cs 24 jam dan pengiriman 
cepat.",pos,5
 Lumayan,pos,5
 good,pos,5
 Ud ga free shiping lgi,neg,2
" apik tenan e aplikasi kie, saya suka pake nya, paten",pos,5
 Senang banget belanja disini. Free ongkir..,pos,5
 Asik blibli,pos,5
 Good,pos,5
" i am new with this app,, not sure what to write.",neg,4
 Soso,neg,4
" Good apps, easy to use and good navigation.",pos,5
 goood,pos,5
 best Indonesia e-commerce,pos,5
 Mudah dan nyaman belanja disini,pos,5
 I love blibli. I can find anything I want here..,pos,5
 great apps,pos,5
 top,pos,5
 Goods app,pos,5
" Pengiriman ke alamat di jogja tidak bisa sekarang, padahal dulu bisa, gak 
merakyat nih!",neg,2
Easy and helpfull Gratis ongkirnya. Astyikkk,pos,5
 Good,pos,5
 ok,pos,5
Like it Nice app,pos,5
 Simple,pos,5
" Cepat dan mudah dalam menemukan produk, harga sangat terjangkau, kualitas ok",pos,5
 Thanks Blibli. Happy shopping,pos,5
 good,pos,5
 Nice aplication....,pos,5
 Aplikasinya sekarang lumayan ngga berat lagi kayak dulu,pos,5
 bravo bli2,pos,5
 Paling kerenn blibli..mantabb,pos,5
" UI bagus, gak ada masalah jaringan walau pake Indihome, kadang suka crash",pos,5
 cpt prosesnya,pos,5
 kerennn,pos,5
 Supeeerr,pos,5
" Good service, so many voucher 😄",pos,5
 KERAD,neg,1
 Tingkatkan terus pelayanannya,pos,5
 Ok,neg,4
 VG,pos,5
 Setelah diupdate kenapa di hp saya forclose terus ya. Apabada masalahbkah?,neg,4
 Marketplace terbaik di Indonesia,pos,5
 Saya suka sekali,pos,5
 mantab,pos,5
 This is e-commerce number one on the world,pos,5
 awesome!!!!,pos,5
" User friendly app, great promo",pos,5
" cek ongkir tujuan...gratiss, saat mw pembayaran ada ongkirnya haddeeuuhhh 😑",neg,2
 lg promo ongkir,pos,5
" Blibli's
 packing is very neat and safe, delivery is super fast. But the delivery
 fee counted for the amount of goods, not for the weight is not a good 
system. I bought 3 small goods (not even near 1 kg) from the same seller
 and the delivery fee is just hilarious. Also please allow reviewers to 
add p...Full ReviewBlibli's
 packing is very neat and safe, delivery is super fast. But the delivery
 fee counted for the amount of goods, not for the weight is not a good 
system. I bought 3 small goods (not even near 1 kg) from the same seller
 and the delivery fee is just hilarious. Also please allow reviewers to 
add pics for the reviewed goods.",neg,3
 Nice,neg,4
" good app, i like it,",pos,5
 cicilan 0% tolong dipertahankan..,pos,5
 Dengan aplikasi lebih cepat prosesnya,pos,5
 Kereeen.,pos,5
 Sejauh ini oke dan free ongkir,pos,5
 Great app,pos,5
 User friendly UI/UX Ease of payment method Free shipping!!! thanks blibli.. love it!,pos,5
 good enough,neg,4
 Ya gitulah,pos,5
 good,pos,5
 Very good,pos,5
 good experience with fair sale programs,pos,5
 👍,pos,5
 good,pos,5
 Extremely Unprofessional and absurd!!!,neg,1
 Good,pos,5
 Matep betuuul,pos,5
 good,pos,5
 👍👍👍,pos,5
 Aplikasi easy.... harga juga menggiurkan... Saya sangat suka ada CS Chat... memudahkan komunikasi...,pos,5
 Alamat pengiriman tidak bisa diubah,neg,2
 Excellent..,pos,5
 good...,pos,5
" Its customer service is the best in Indonesia. Fast respone. Easy return and refund, no question asked.",pos,5
 smooth,pos,5
 Good online store,pos,5
 Luv it,pos,5
 Petunjuk Pelayanannya bagus dan jelas.,pos,5
 Good aplication,pos,5
 Awesome,pos,5
 great apps!!!,pos,5
" Order barang same day service pake gosend tujuan ke daerah perkantoran. 
Order siang, sampe jam kantor selesai ga sampe2 cek status, jam 4 baru di 
pickup drivernya. Harusnya bikin dong maksimal order buat same day service 
dan dipetakan daerahnya perkantoran atau perumahan. Gak lagi2 deh",neg,1
 Very good app.  Make easy to shop,pos,5
 Simple shopping,pos,5
 gratis ongkir yg bikin bahagia,pos,5
 👍,pos,5
Good Aplication Bikin mudah belanja,pos,5
 awesome,pos,5
"Blibli mantap! Mudah digunakan apps-nya, user friendly deh tampilannya. 👍👍",neg,4
 The Best,pos,5
 Good apps,neg,4
 Best service !,pos,5
 It good,pos,5
 👍,pos,5
 Praktis,pos,5
 ok,pos,5
 Memuaskan,pos,5
 good app,pos,5
 Easy to complete your online shopping,pos,5
 cant open it on note9,neg,1
" So
 far sudah cukup bagus dan user friendly sekali, lebih bagus lagi 
apabila ada note paling murah untuk 1 jenis barang, karena sering sekali
 1 barang yang sama dari 1 seller yang sama harganya bisa berbeda.",neg,4
 great app,pos,5
 no thanks,pos,5
 selaku punya pengalaman menarik dr blibli,pos,5
 Easy to use,neg,4
 Baru,neg,3
 Good,pos,5
 Good,pos,5
 Blibli sukses terus....👍🏼👍🏼👍🏼,pos,5
 helpfull,pos,5
 Nice app,pos,5
"Aplikasinya bagus Aplikasi bagus, sayang gak ada metode pembayaran dengan mandiri clickpay",neg,4
 Like like like,pos,5
 Good services,pos,5
 good,pos,5
 Sip,pos,5
" Sangat memudahkan, dan tdk mengandung biaya layanan, so its very good..",pos,5
 Well done blibli !,neg,4
 Nice app,pos,5
 great apps,pos,5
 Good Aplication.  Best Servise and Best E-Commers,pos,5
 mantap,pos,5
 cheapest for online shopping,pos,5
 suka blnja di blibli. aplikasinya jg oke,neg,4
 Mudah dan banyak promonya,pos,5
" Saya sudah ingin membayar di indomaret tapi selalu eror, tolong kerjasama dengan alfamart agar saya dapat membayarnya disitu",neg,2
" Lengkap , akurat , lumayan diskonnya",pos,5
 puas dengan aplikasi dan layanannya,pos,5
 tolong perbaiki akun yg login dengan facebook/gmail soalnya tidak bisa ikut flashsale,neg,1
" Mudah digunakan,",pos,5
 good,pos,5
" Aplikasi buruk, sangat buruk. Lupa password tdk ada apapun dikirim ke 
email. Minta OTP, dikirim sms, tp kodenya gk bs dimasukkan di aplikasi, 
gagal mulu. Parah, aplikasi buruk. 1 kata, TAI",neg,1
" Banyak
 seller yang tidak jelas..pesan instant courier tapi sehari juga tidak 
di proses sama seller sampai 2x kejadian dan di refund juga..aplikasi 
buruk dengan seller yg buruk juga",neg,1
 good,pos,5
" Customer
 carenya responsif, membantu, dan 24/7. Beberapa harga barang lebih 
murah. Lebih baik ditambah opsi jasa pengiriman barangnya biar ada opsi 
lebih cepat. Ada kendala pembayaran menggunakan transfer.",neg,4
Suka suka suka Selalu puas bila belanjan di Blibli...tks,pos,5
" Cara pembayaran banyak pilihan, mudah, dan cepat",neg,4
 Nice blibli.. Tyvm,pos,5
 Perfect,pos,5
 👍👍👍,pos,5
" Good app, good service, good price too. keep it up",pos,5
 Bagus. Diskon nya tambah dong. Adain flash sale kayak aplikasi belanja sebelah,pos,5
 Aplikasi Belanja yang sangat oke... Belanja bisa free ongkir se Indonesia & bayar tagihan semakin mudah... Love it 😁😁😁,pos,5
 Love it....,pos,5
" Tadinya pasang aplikasi ini buat fs redmi 6a, tapi saat fs mulai malah suruh login ber XX",neg,1
 banjir voucher diskon 😍,pos,5
 Servernya kurang oke.. Lemot,neg,3
 Good,pos,5
 Good app and good service,pos,5
 Bilangnya gratis ongkir seluruh indonesia ternyata gak gratis..wewww,neg,1
 Aplikasi dan pelayanan bagus..,pos,5
" selalu ok, selama tidak ada ongkir",pos,5
 Very nice,pos,5
 Easy payment method using BCA klikpay...,pos,5
 Belum pernah coba utak atik..tp so far so good,neg,4
 Puas,pos,5
 Amazing service with real people on support chat,pos,5
 great app,pos,5
 Good app and easy to use. Mohon untuk diperbanyak pilihan pembayarannya.,neg,4
 bestfit for us,pos,5
 Awesome app,pos,5
 Good,neg,4
" My
 number one choice. Excellent service (free delivery, fast delivery, 
responsive cs), cheapest prize, and varied payment method.",pos,5
 Blibli banyak promo,pos,5
" Aplikasi yg bagus, mudah dan memuaskan pada saat belanja ada free ongkir lagi",pos,5
 Proses cepat,pos,5
 Bisa cepat Klo Cari barang 😀,pos,5
" Situsnya sangat membantu, utamanya free shipping. Semoga kedpnnya lebih baik lg.",neg,4
 Ok,pos,5
" Update : sepertinya saran saya didengar, skrg notif iklan sdh menuju 
halaman iklan yg dituju. Terima kasih. Yang kurang dari apps ini : pada 
saat klik notifikasi iklan nya, kita di direct ke halaman utama apps, 
harusnya ke halaman iklan tersebut. Alhasil kita ga bisa lihat iklannya apa.",pos,5
 ok,pos,5
" Mohon
 diperbaiki karena saya gagal terus menggunakan kode voucher. 
Keterangannya selalu Kode Voucher sudah digunakan, padahal saya belum 
pernah pakai dan expired jg masih lama. Update: Case solve, thank you 
BliBli",pos,5
" So far so good,never disappointed 👍👍",pos,5
" Promotion give code but can't use. App always eror. Customer service with 
bad attitude and wont give any solution. Iam leaving. Uninstalled. Bye",neg,1
 nice app,pos,5
 Slow respon from cs,neg,1
 Tempat belanja online terpercaya,pos,5
 Coba ada pembayaran dari OVO pasti mantull,neg,4
 Memuaskan,pos,5
 fast delivery,pos,5
" reply robot gw sebut ""vangke""",pos,5
 Easy to use,pos,5
 Awesome,pos,5
 Waw,pos,5
 Love this app,pos,5
 Terpercaya,pos,5
" Aku
 sudah atur alamat, tapi tiap kali cek tarif ongkir selalu balik lagi 
'JAKARTA', terus harus ganti lokasi lagi. Agak menjengkelkan. Apa cuma 
aku yang begitu?",neg,3
 It's easy to find goods I neef,pos,5
 👏👏👏,pos,5
" Good application, good service....free delivery and 0% instalment..amazing 👍",neg,4
 Good,pos,5
" belanja
 di Blibli selalu berasa secure. Cust service nya responsif, keaslian 
barang dijamin, cm apps nya aj hrs lbh diimprove lg, krn hsl search box 
nya kdg membingungkan. tp overall sll puas blj d blibli",pos,5
 ok,pos,5
" Suka
 belanja di blibli banyak promo murah, pernah dapet diskon rak buku 
murah banget langsung borong 5 pcs dan pengirimannya cepet banget, 
bahkan hari minggu kurirnya tetap antar paket, salut!",pos,5
" Aplikasi
 yang menyebalkan, promonya tidak menarik dan kita tidak bisa tahu 
persis promonya benar atau tidak. Promo flash sale cuma bbrp detik dan 
barang dinyatakan sudah habis. Pembayaran tagihan PLN tidak mau 
memberikan struk asli dari PLN, hanya notifikasi dari aplikasi !!",neg,1
" PARAAH
 KEREN BANGET, customer servicenya 24 jam, trus cepet bgt responya, 
langsung chat viap aps. Keren banget si, selalu terkirim cepet, bayar 
hari ini, bsk dateng",pos,5
 Really helpful,pos,5
 Belanja era digital banyak promo nyaaa,pos,5
 Penjelasan dalam ongkos kirim kurang detail.. banyak kesalahpahaman dalam  biaya ongkos kirim.. selain itu overall good,neg,4
 Okelah,neg,4
 Apl blibli sgt bgs dan mdh digunakan 😊,pos,5
 goo market place. but need some improvement.,neg,4
Nice Good app,pos,5
 So far so good,pos,5
 its been a great time.... thankss,pos,5
 so easy to shopping..hahhahaaaaaaaa,pos,5
 Nice apps,neg,4
 👍👍👍,pos,5
Nice apps byk diskon Pembayaran mudah dan cepat,pos,5
 Aplikasinya sangat membantu dan pelayanannya sangat memuaskan,pos,5
 easy shoping and easy paying,pos,5
" cepat diproses dan antar, packing selalu rapi.",pos,5
 helpful,pos,5
 SPEKTA17 AWESOME,pos,5
 aplikasi marketplace yg sangat keren,pos,5
 amazing online app. many disc,pos,5
 pertama kali order ... ckck luar biasa,pos,5
 Shittest app ever made. Can't even login using my ID.,neg,1
 one of the best online shop,pos,5
Udah ga Error Tadinya abis update malah ga bisa dibuka. Tapi langsung direspon. Keren.,pos,5
 Seandainya waktu pembayaran lebih lama lagi dan ada peringatan waktu pembayaran mau habis pasti bintang jadi 5 hehehe,neg,4
" komunikasi
 lebih sulit drpd ""si hijau"" karna di sini harus lewat blibli, tdk lgsg 
penjual. kdg hanya untuk pengecekan produk memakan waktu lebih lama 
karna dari bliblinya pun harus cek dlu ke penjual.",neg,2
 Tidak bisa unggah foto untuk klaim pengembalian produk,neg,2
 execelent,pos,5
 Easy to use,neg,4
 Good apps and free delivery,pos,5
" harga barang2 bersaing, ada diskon lagi. biasa barang juga sampai baik dan cepat, memuaskan. terima kasih.",neg,4
 m.6,neg,1
 Easy application and very easy to compare sales price. become easier and fast with gosend courier,pos,5
 Nice app. Tingkatkan update status pengirimannya. Barang sudah terkirim tp belum terupdate. Terima kasih,neg,3
 too much happiness using this apps,pos,5
 Mantap,pos,5
 Reliable,pos,5
 Nice app,pos,5
 I love this app,pos,5
" Selama belnja di blibli service selalu memuaskan Pemesanan gampang 
Pengiriman juga sangat cepat dan packing selalu bagus, barangnya juga 
selalu memuaskan Thanks blibli pertahankan kinerja nya",pos,5
 Promonya diperbanyak donk terutama buat pelanggan lama,pos,5
" Mudah digunakan, banyak promo dan pembayaran mudah menggunakan GoPay",pos,5
 Good apps,pos,5
 Aplikasi yang sangat berguna,pos,5
 Thanks lots my friends we have new video Youtup in java,pos,5
 I JUST DONT ONLINE SHOP IM ONLY 10 XDDDDDD,neg,1
" kind a heavy for the first opening, and little bit laggy. but it so much helpfull",neg,4
 Not running well,neg,1
 great,pos,5
" The app runs smoothly. UI is simple. But it asked for updates too often. I 
don't shop at Blibli much because price is not the cheapest among other 
platforms. Free ongkir promo is attractive though.",neg,4
 Simple and banyak promo,pos,5
 Fantastic,pos,5
 Easy to used & have various product,pos,5
 Like it,pos,5
 amazing memuaskan,pos,5
Cool Great app and user experience,pos,5
" App yang membantu kita belanja, cuma sayang harga barangnya lebih mahal dari App lainnya",pos,5
 olshop favorit...,pos,5
" Easy to used but need to improve with live chat with seller simillar with 
anothers",pos,5
 Number 1 customer satisfaction,pos,5
Fake Kutta ya app banana wala.all prices are fake,neg,1
"Loveloveloveee Trimksh blibli,dg kridit 0% sangat membntu,tq",pos,5
" nice company, so much discount :)",pos,5
 Good choice,pos,5
 Good,pos,5
" Unable to register. ""Server under maintenance"" after trying for a week.. seriously? A chicken told me.. huhuhu",neg,2
" Banyak promo , gratis ongkir goodlah",pos,5
 Okey,pos,5
 One of best simple mobile app in indonesia,pos,5
 Mudah dan Lancar,pos,5
 👍👍,pos,5
 Best Ecom,pos,5
 Great,pos,5
" Easy to use, fasilitas pembayaran yg beragam dan mudah",pos,5
 Thanks blibli semakin maju,pos,5
 Belanja jadi mudah😀😀,pos,5
 Bagus,pos,5
 Ok,neg,4
 Ya,pos,5
 Good,pos,5
 Pengiriman via grab parcel tidak bisa dilacak,pos,5
 Ok mantap..perbanyak promonya yg penting,pos,5
 Error terus waktu pembelian. Baramg lengkap bgt. Hope therr is improvement. :),neg,3
" Good app, barang2nya berkualitas, gk kaya online shop yg lain yg ngejual barang2 kw",pos,5
 sangat recommend,pos,5
 terbaik,pos,5
 A. so. Good Hypermarket Online,pos,5
 Senang bisa belanja di blibli. Sering2 kasi free vocher lagi donk ya. Terima kasih,pos,5
great user friendly,pos,5
 Easy to use,pos,5
 good..........,pos,5
 good,pos,5
" apaan blibli nih beberapa hari ini buka blibli selalu erorr, benerin dong",neg,1
 good,pos,5
 Mantaap,neg,4
 My favorite online shopping,pos,5
 Top,pos,5
 rapi dan good interface,pos,5
 Best app for shopping Hidup djarum,pos,5
 Mantulll,pos,5
" Easy to use Applications, so far all goods are Good Quality",neg,4
 Great!,pos,5
 Simple n helpfull,pos,5
Mantap Aplikasi online yg bagus,pos,5
" Easy, simple & like it",pos,5
